user,date,transaction_type,amount
b4a3aa82-522e-4492-9308-3123b083a45d,2020-01-20,DEBIT,21348
b4a3aa82-522e-4492-9308-3123b083a45d,2020-12-17,CREDIT,32824
b4a3aa82-522e-4492-9308-3123b083a45d,2020-01-22,CREDIT,59085
b4a3aa82-522e-4492-9308-3123b083a45d,2020-03-17,DEBIT,30682
b4a3aa82-522e-4492-9308-3123b083a45d,2020-06-17,CREDIT,814
b4a3aa82-522e-4492-9308-3123b083a45d,2020-09-29,DEBIT,90223
b4a3aa82-522e-4492-9308-3123b083a45d,2020-09-18,DEBIT,97084
b4a3aa82-522e-4492-9308-3123b083a45d,2020-11-08,CREDIT,62929
07a5d224-3852-43d4-8a4a-3502c1996783,2020-10-14,CREDIT,63953
07a5d224-3852-43d4-8a4a-3502c1996783,2020-04-19,CREDIT,74985
07a5d224-3852-43d4-8a4a-3502c1996783,2020-09-19,CREDIT,45613
07a5d224-3852-43d4-8a4a-3502c1996783,2020-10-29,CREDIT,90855
07a5d224-3852-43d4-8a4a-3502c1996783,2020-05-31,DEBIT,98774
07a5d224-3852-43d4-8a4a-3502c1996783,2020-04-06,CREDIT,71110
07a5d224-3852-43d4-8a4a-3502c1996783,2020-06-13,DEBIT,86882
07a5d224-3852-43d4-8a4a-3502c1996783,2020-12-17,CREDIT,76444
07a5d224-3852-43d4-8a4a-3502c1996783,2020-07-09,DEBIT,4726
07a5d224-3852-43d4-8a4a-3502c1996783,2020-06-23,DEBIT,32848
abd1c2ee-dc52-4d90-9091-dc423d1a730a,2020-04-09,DEBIT,90359
abd1c2ee-dc52-4d90-9091-dc423d1a730a,2020-06-04,CREDIT,46996
abd1c2ee-dc52-4d90-9091-dc423d1a730a,2020-03-05,CREDIT,582
abd1c2ee-dc52-4d90-9091-dc423d1a730a,2020-11-21,CREDIT,97951
abd1c2ee-dc52-4d90-9091-dc423d1a730a,2020-03-30,DEBIT,67540
abd1c2ee-dc52-4d90-9091-dc423d1a730a,2020-09-12,DEBIT,87729
abd1c2ee-dc52-4d90-9091-dc423d1a730a,2020-08-29,DEBIT,97783
abd1c2ee-dc52-4d90-9091-dc423d1a730a,2020-11-04,DEBIT,88144
abd1c2ee-dc52-4d90-9091-dc423d1a730a,2020-05-07,DEBIT,7861
abd1c2ee-dc52-4d90-9091-dc423d1a730a,2020-08-18,DEBIT,18704
abd1c2ee-dc52-4d90-9091-dc423d1a730a,2020-02-24,CREDIT,40469
abd1c2ee-dc52-4d90-9091-dc423d1a730a,2020-02-17,DEBIT,64087
abd1c2ee-dc52-4d90-9091-dc423d1a730a,2020-07-18,DEBIT,93153
abd1c2ee-dc52-4d90-9091-dc423d1a730a,2020-12-24,DEBIT,2697
b5b0f050-7f70-4bf0-8052-f819877d1b66,2020-08-30,DEBIT,84678
b5b0f050-7f70-4bf0-8052-f819877d1b66,2020-01-03,DEBIT,84699
b5b0f050-7f70-4bf0-8052-f819877d1b66,2020-07-28,DEBIT,49092
b5b0f050-7f70-4bf0-8052-f819877d1b66,2020-02-16,CREDIT,62827
b5b0f050-7f70-4bf0-8052-f819877d1b66,2020-02-29,CREDIT,28887
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-07-29,DEBIT,91973
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-07-01,CREDIT,58746
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-02-19,DEBIT,69053
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-12-10,CREDIT,90745
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-01-31,DEBIT,78474
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-01-21,DEBIT,12496
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-03-24,DEBIT,51654
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-01-09,DEBIT,13583
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-03-18,CREDIT,51937
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-09-20,CREDIT,15895
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-09-30,CREDIT,45610
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-11-03,DEBIT,97330
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-03-06,DEBIT,93628
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-09-02,DEBIT,7978
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-10-21,DEBIT,4607
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-04-09,DEBIT,4131
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-07-11,CREDIT,93845
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-12-12,CREDIT,18289
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-05-25,DEBIT,71606
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-10-25,CREDIT,67564
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-07-04,CREDIT,75520
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-09-17,CREDIT,84533
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-10-03,CREDIT,77810
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-10-24,CREDIT,92574
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-09-08,CREDIT,90046
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-09-02,DEBIT,53560
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-06-16,DEBIT,34668
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-07-04,DEBIT,78504
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-08-15,DEBIT,46644
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-07-02,DEBIT,75902
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-02-13,CREDIT,16826
3be56e01-e38f-4bf5-80c0-6f8a81c37e9a,2020-08-02,CREDIT,76809
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-12-16,DEBIT,1605
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-07-18,DEBIT,32015
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-04-06,CREDIT,6844
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-02-15,DEBIT,55163
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-12-30,CREDIT,34189
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-05-26,CREDIT,54214
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-11-08,DEBIT,63378
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-03-12,DEBIT,84404
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-12-29,DEBIT,69608
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-04-14,DEBIT,67276
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-02-07,DEBIT,46258
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-05-27,DEBIT,47057
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-08-31,DEBIT,3922
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-11-12,DEBIT,71430
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-08-01,DEBIT,72457
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-12-14,DEBIT,92389
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-12-22,DEBIT,52932
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-08-24,CREDIT,37979
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-12-31,CREDIT,75445
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-11-10,CREDIT,65574
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-12-02,DEBIT,78894
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-09-03,DEBIT,90038
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-05-31,CREDIT,31842
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-10-13,CREDIT,19745
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-02-02,DEBIT,125
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-10-19,CREDIT,56773
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-05-08,DEBIT,96947
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-03-21,CREDIT,90596
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-06-28,CREDIT,17610
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-12-31,CREDIT,19937
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-03-21,DEBIT,26333
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-08-10,DEBIT,26127
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-11-29,DEBIT,95141
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-04-06,DEBIT,60779
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-07-16,CREDIT,91423
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-12-14,DEBIT,99721
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-05-30,DEBIT,79848
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-05-28,DEBIT,40779
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-11-02,CREDIT,20855
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-05-25,CREDIT,87704
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-12-07,CREDIT,81541
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-10-21,DEBIT,86313
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-06-30,CREDIT,79668
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-07-03,DEBIT,37812
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-03-13,DEBIT,84429
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-07-13,DEBIT,46380
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-06-04,CREDIT,48685
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-10-18,CREDIT,36872
f91f3b52-81ea-403b-963f-bde6dd8ed330,2020-01-25,CREDIT,22239
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-06-06,DEBIT,7617
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-05-23,CREDIT,70687
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-01-02,DEBIT,70508
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-07-12,CREDIT,5968
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-08-07,CREDIT,16330
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-04-18,DEBIT,64773
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-08-03,DEBIT,92235
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-08-17,DEBIT,5689
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-03-16,DEBIT,86018
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-05-28,DEBIT,15643
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-11-11,CREDIT,15010
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-06-21,DEBIT,2967
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-09-18,DEBIT,60231
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-09-24,DEBIT,87055
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-04-26,CREDIT,13470
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-06-20,DEBIT,60242
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-02-06,CREDIT,11872
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-12-19,CREDIT,33950
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-12-20,DEBIT,25617
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-06-06,CREDIT,68346
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-12-07,DEBIT,34012
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-05-15,DEBIT,84538
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-02-04,DEBIT,88229
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-07-30,CREDIT,72345
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-12-08,DEBIT,91600
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-07-29,DEBIT,11208
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-09-08,DEBIT,5669
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-08-29,CREDIT,97539
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-08-24,CREDIT,70132
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-02-18,CREDIT,45917
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-08-31,CREDIT,26694
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-04-13,DEBIT,57088
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-05-01,DEBIT,47714
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-06-22,DEBIT,79218
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-11-15,DEBIT,28372
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-10-18,CREDIT,56789
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-10-29,DEBIT,8778
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-10-29,DEBIT,89494
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-03-26,CREDIT,6854
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-04-21,DEBIT,22989
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-05-18,DEBIT,73743
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-09-15,DEBIT,81324
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-07-12,DEBIT,18904
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-02-10,CREDIT,76232
bfbda0ad-0fdd-44b7-bb96-cb9f9137f1dc,2020-10-22,CREDIT,83037
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-04-28,DEBIT,64884
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-10-15,DEBIT,66922
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-07-09,CREDIT,67814
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-02-12,CREDIT,9140
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-08-24,DEBIT,28689
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-03-08,CREDIT,97827
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-08-08,CREDIT,141
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-04-07,CREDIT,28658
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-10-29,CREDIT,18096
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-06-08,CREDIT,91644
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-11-12,DEBIT,50288
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-10-19,DEBIT,60094
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-10-01,DEBIT,32846
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-07-22,CREDIT,13018
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-04-02,DEBIT,11223
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-06-22,DEBIT,24088
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-12-04,DEBIT,78571
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-02-25,CREDIT,63469
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-10-02,DEBIT,89710
2abca10b-3315-47b9-9706-82ae5a07d1f6,2020-06-22,CREDIT,66024
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-05-27,DEBIT,60752
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-04-11,CREDIT,8323
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-04-04,CREDIT,20802
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-03-12,CREDIT,72742
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-10-27,DEBIT,50196
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-06-23,DEBIT,93324
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-04-12,CREDIT,61817
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-02-23,CREDIT,30981
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-01-27,CREDIT,5643
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-01-10,DEBIT,72875
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-08-29,DEBIT,17002
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-09-16,DEBIT,28635
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-11-10,DEBIT,63921
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-01-21,CREDIT,45365
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-02-19,CREDIT,21232
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-03-01,CREDIT,82897
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-09-20,CREDIT,34163
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-12-22,DEBIT,43339
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-12-20,DEBIT,66272
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-10-29,CREDIT,52071
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-07-19,CREDIT,56350
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-06-16,DEBIT,3788
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-01-19,DEBIT,7883
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-06-28,DEBIT,324
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-12-12,DEBIT,73547
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-09-20,CREDIT,41571
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-07-29,CREDIT,2482
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-10-01,DEBIT,18513
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-06-09,DEBIT,72672
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-12-11,DEBIT,49361
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-05-09,DEBIT,53600
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-09-02,DEBIT,82881
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-04-23,DEBIT,51431
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-05-11,DEBIT,60657
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-08-22,DEBIT,93981
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-10-15,DEBIT,48277
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-10-13,CREDIT,87931
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-04-30,CREDIT,20501
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-05-17,CREDIT,56058
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-04-22,CREDIT,92501
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-02-26,DEBIT,928
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-06-19,DEBIT,73601
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-06-06,CREDIT,39093
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-12-06,CREDIT,76105
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-06-25,DEBIT,32607
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-10-09,CREDIT,81234
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-08-09,CREDIT,11774
c6ff14e9-5d33-4d9b-b4f5-0539f228829f,2020-10-10,DEBIT,58466
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-08-20,DEBIT,33462
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-07-09,DEBIT,14928
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-11-25,CREDIT,34076
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-11-23,CREDIT,12515
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-08-16,DEBIT,76831
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-07-19,DEBIT,97628
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-09-05,DEBIT,36729
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-05-17,DEBIT,60368
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-07-26,DEBIT,43524
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-06-09,DEBIT,97020
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-01-13,DEBIT,80930
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-03-18,DEBIT,68768
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-10-20,CREDIT,92095
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-04-02,CREDIT,48058
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-02-06,DEBIT,23953
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-01-22,CREDIT,37212
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-02-26,DEBIT,6964
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-07-18,DEBIT,69732
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-05-19,CREDIT,93881
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-07-18,DEBIT,38600
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-05-27,DEBIT,12215
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-12-08,CREDIT,91135
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-01-31,CREDIT,61304
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-01-10,DEBIT,57600
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-08-02,CREDIT,93983
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-10-22,DEBIT,9992
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-05-28,DEBIT,8056
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-11-29,DEBIT,70700
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-03-07,DEBIT,89741
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-12-07,DEBIT,71886
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-02-08,DEBIT,99646
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-10-10,CREDIT,76332
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-11-16,CREDIT,98109
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-02-22,DEBIT,18243
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-05-24,DEBIT,80792
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-03-22,CREDIT,10201
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-11-16,DEBIT,48915
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-05-12,DEBIT,56968
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-12-23,DEBIT,16355
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-10-07,CREDIT,38333
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-02-16,CREDIT,97003
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-12-27,CREDIT,34703
c1c9f27b-8ed4-4d38-b8d1-521d27ae2105,2020-01-29,DEBIT,10623
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-12-19,CREDIT,45165
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-06-13,CREDIT,66070
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-04-14,DEBIT,13738
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-05-12,DEBIT,18410
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-12-18,DEBIT,21964
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-03-30,DEBIT,71625
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-05-14,DEBIT,33847
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-03-25,CREDIT,17446
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-07-21,CREDIT,8902
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-05-24,CREDIT,70178
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-10-20,DEBIT,75736
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-05-17,CREDIT,7446
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-02-23,DEBIT,13729
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-09-13,DEBIT,76457
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-02-07,CREDIT,67247
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-12-27,CREDIT,10259
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-02-02,CREDIT,82263
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-05-12,DEBIT,18591
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-02-13,DEBIT,25224
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-01-15,DEBIT,16779
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-01-09,DEBIT,9601
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-07-10,DEBIT,60669
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-11-03,DEBIT,35102
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-02-06,CREDIT,3161
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-12-18,CREDIT,40640
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-06-10,DEBIT,18461
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-06-22,DEBIT,31259
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-05-20,CREDIT,79318
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-05-31,CREDIT,1467
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-01-11,DEBIT,91097
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-12-16,CREDIT,7978
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-04-05,CREDIT,30318
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-05-22,DEBIT,52262
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-05-31,CREDIT,7335
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-05-11,CREDIT,34533
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-12-15,CREDIT,85039
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-11-17,CREDIT,4927
b901057d-7b3e-40be-baaa-d4f60f9fde09,2020-07-08,CREDIT,84177
6d20702b-ec45-40bc-8368-10a4f52a5c39,2020-04-08,DEBIT,80666
